TableName,FieldName,FieldPosition,IsKey,DataElement,DataType,Length,Decimals,TextLabel
/CPD/FC_RES_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
/CPD/FC_STATUS_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
/CPD/FC_VER_TY_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
/CPD/PWSC_MPSTGT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
/CPD/PWSC_ORGIDT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TCF03,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
TCONTACTCARDROLT,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
CUKBT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
CABNT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
T002T,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
T143T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T158W,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
T439T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
WAKT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TPZ21T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
EQKT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
T681B,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
T681W,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
T683T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T685T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCA55,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
SBO_I_NODETYPET,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
CAWNT,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
WRF_MATGRP_STRCT,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
WRF_RPR_WAPGT,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
NAST,SPRAS,5,X,NA_SPRAS,LANG,1,0,Message language
RFM_V_COL_T,SPRAS,5,X,SPRAS,LANG,1,0,Language Key
RFM_V_THEMES_T,SPRAS,6,X,SPRAS,LANG,1,0,Language Key
H_T006_KZKEH,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
V_TVPG_S,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
CAWN,SPRAS,13,,SPRAS,LANG,1,0,Language Key
CEPC,SPRAS,26,,SPRAS,LANG,1,0,Language Key
BSEC,SPRAS,30,,SPRAS,LANG,1,0,Language Key
T001,SPRAS,7,,SPRAS,LANG,1,0,Language Key
T005,SPRAS,9,,SPRAS,LANG,1,0,Language Key
T012,SPRAS,9,,SPRAS,LANG,1,0,Language Key
TVST,SPRAS,13,,NA_SPRAS,LANG,1,0,Message language
EKPV,SPRAS,15,,SPRAS,LANG,1,0,Language Key
ANLA,SPRAS,75,,SPRAS,LANG,1,0,Language Key
FM01,SPRAS,19,,FM_SPRAS,LANG,1,0,Language
TB038B,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB911,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB913,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB915,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB917,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TBRGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC20T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC21T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC31T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC36T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC37S,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC37T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC38T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TC39T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
WRST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCJ4T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCLAT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCLGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCLUT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCMGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCMST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCN01,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCN4T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCNRFPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCUGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCURT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCURW,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCUXT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCXPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TE052T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFACT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK001GT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK002FT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK042ZT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK043T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK047JT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK056T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TJ01T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TJ02T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TMBWT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TMFGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T005F,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T005H,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T005U,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T011T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T014T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T023T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T025T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T035T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T042ZT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T043GT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T052U,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T053S,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T085S,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T087L,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T087S,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T087V,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T093T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T094T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T141T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T148T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T151T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T156HT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T161T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T163C,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T163I,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T163Y,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T16FE,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T171T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T173T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T176T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T178T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T179T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T188T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T189T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T300T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T30BT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T30CT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T351T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T351X,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T352B_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T353I_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T356A_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T356_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T357A_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T357M_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370B_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370C_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370F_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370K_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370P_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T370U,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T377P_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T399G_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T399W_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T412T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T413T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T414T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T416T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T417T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T418G,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T418T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T419T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T421T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T423T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T425T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T426T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T428T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T433T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T434H,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T437R,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T438S,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T438W,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T439H,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T459T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T46AT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T499P,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TZONT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T604N,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T620T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T629T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T691L,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T691N,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T691Q,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T6WL4,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T6WL5,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J0D,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J6B,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J6D,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J7H,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J9B,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8J9G,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8JET,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8JJT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8JMT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8JTT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T8JUT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TABWH,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TAIF5T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TAPRFT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB002,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB003T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TB028T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CBPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CEPCT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
IFLOALT_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CSKT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CSKU,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CSKV,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
CSLT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
RDTX,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
EAMWS_SAF_CHAR_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
FM01T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
FMBUDGETPDT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
FMCIVARNTT,SPRAS,2,X,LANGU,LANG,1,0,Language Key
FMFCTRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
FMFINT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
FMFUSET,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK111T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFPLB,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFPLU,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TGSBT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TINCT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKBBAT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKEBT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKKH2,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKO09,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKT05,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TKVST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TLGRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TMFPFT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TMVFT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TNTPB,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TPART,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TPI01T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TPRIT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TPTMT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TPVDT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TQ01E,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TQ43T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TQ80_T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TREASONST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TSPAT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TTGRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TTXGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVAGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVARCT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVASB,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVAST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVEPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVGRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVKBT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVKGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVKMT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVKOT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVKTT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVLAT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVLKT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVLST,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVLZT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVM1T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVM2T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVM3T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVM4T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVM5T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVPAT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVPRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVRLT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVROT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVSBT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVTBT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVTYT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVV1T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVV2T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVV3T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVV4T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVV5T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TVVWT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TWEWT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TWRF11T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TWRPPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TBMOTX,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
WRFT_CONS_PROCGT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
ADCOMPT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
MSR_C_RET_REASOT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
MSR_C_RET_REFUNT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCC02,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
TCK02,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCK04,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCK06,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TCK25,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFK070BT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TFTIT,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
T024X,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T096T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T142T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
T144T,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TTYPT,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
TVAUT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TWLF_IRT,SPRAS,2,X,SPRAS,LANG,1,0,Language Key
TBO01,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
TCA08,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
TCA53,SPRAS,1,X,SPRAS,LANG,1,0,Language Key
CRTX,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
RDMT_CUST_TYPET,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
FMRESLOCKST,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TCC10T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TCK31T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TCK32T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TCRCOT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
BGMT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TJ20T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TJ30T,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
TMABCT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TMATT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
SWOR,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
PVKT,SPRAS,4,X,SPRAS,LANG,1,0,Language Key
TQ40T,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWAAT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWBBT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWLVT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWPFIT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWPIST,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWSGT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWSPT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWSST,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWSVT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWTYT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TWWAGT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
KAKT,SPRAS,3,X,SPRAS,LANG,1,0,Language Key
TTXG,SPRAS,6,,SPRAS,LANG,1,0,Language Key
FINSC_VAL_TYPE_T,LANGU,2,X,LANGU,LANG,1,0,Language Key
/SAPAPO/MATREPCT,LANGU,2,X,LANGU,LANG,1,0,Language Key
TCATS_SSC_OVTMT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TCJ1T,LANGU,2,X,LANGU,LANG,1,0,Language Key
TDWOT,LANGU,2,X,LANGU,LANG,1,0,Language Key
TFK2604T,LANGU,2,X,LANGU,LANG,1,0,Language Key
TFK2606T,LANGU,2,X,LANGU,LANG,1,0,Language Key
T006J,LANGU,2,X,SPRAS,LANG,1,0,Language Key
PSMFPTYPET,LANGU,2,X,SPRAS,LANG,1,0,Language Key
UKMCRED_SGM0T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FSBPCC_LGL_PROCT,LANGU,2,X,LANGU,LANG,1,0,Language Key
/SCMB/LOC_L_RT,LANGU,2,X,LANGU,LANG,1,0,Language Key
CRMC_ACT_CAT_T,LANGU,2,X,CRMT_LANGUAGE,LANG,1,0,Language
CRMC_SUBOB_CAT_T,LANGU,2,X,CRMT_LANGUAGE,LANG,1,0,Language
CRMS4C_REPA_IS_T,LANGU,2,X,CRMT_LANGUAGE,LANG,1,0,Language
FAGL_TLDGRPT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FCOC_SC_LEVELT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FCOMC_CATEGORY_T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/T305QT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/TDRDETGRT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/TPROCPRFLT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/TPTDETINDT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/TSTCKDETGT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
/SCWM/TWRKLDGRT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINOC_ORGLCHGT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINSC_AVC_PROFT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINSC_BTTYPE_T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINSC_CURTYPET,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINSC_CUSTBTTYPT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINSC_LEDGER_T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
GMBDGTDOCTYPET,LANGU,2,X,SPRAS,LANG,1,0,Language Key
GMBDGTLINPRCSST,LANGU,2,X,LANGU,LANG,1,0,Language Key
TFK2607T,LANGU,2,X,LANGU,LANG,1,0,Language Key
TSAD2T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TSAD3T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINCS_BUNITT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
FINCS_FSITEMT,LANGU,2,X,SPRAS,LANG,1,0,Language Key
UKM_BL_REASON0T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
UKM_RISK_CL0T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
T856T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
T881T,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TACE_ITEMTYPET,LANGU,2,X,SPRAS,LANG,1,0,Language Key
MLTX,LANGU,3,X,LANGU,LANG,1,0,Language Key
CRMC_ITEM_TYPE_T,LANGU,3,X,CRMT_LANGUAGE,LANG,1,0,Language
CRMC_PROC_TYPE_T,LANGU,3,X,CRMT_LANGUAGE,LANG,1,0,Language
CRMC_SRQM_PCAT_T,LANGU,3,X,SPRAS,LANG,1,0,Language Key
CRMC_SRQM_RISK_T,LANGU,3,X,SPRAS,LANG,1,0,Language Key
CRMD_ESCAL_T,LANGU,3,X,CRMT_LANGUAGE,LANG,1,0,Language
CRMD_SERWI_T,LANGU,3,X,CRMT_LANGUAGE,LANG,1,0,Language
FCLM_BAM_AC_TYPT,LANGU,3,X,LANGU,LANG,1,0,Language Key
FCLM_BAM_AMD_T,LANGU,3,X,LANGU,LANG,1,0,Language Key
FCLM_BRM_RULE_T,LANGU,3,X,LANGU,LANG,1,0,Language Key
/SAPAPO/PINVPLT,LANGU,3,X,LANGU,LANG,1,0,Language Key
/SRMSMC/C_ACTTYT,LANGU,3,X,SPRAS,LANG,1,0,Language Key
T022T,LANGU,1,X,SPRAS,LANG,1,0,Language Key
DPR_PART_ROLE_T,LANGU,3,X,LANGU,LANG,1,0,Language Key
FINCS_FSIMAPT,LANGU,3,X,SPRAS,LANG,1,0,Language Key
TBDLST,LANGU,1,X,LANGU,LANG,1,0,Language Key
SDBP_ITM_USAGE_T,LANGU,1,X,SPRAS,LANG,1,0,Language Key
ADRT,LANGU,7,X,SPRAS,LANG,1,0,Language Key
/SAPAPO/RES_TXT,LANGU,5,X,/SAPAPO/CRES_LANGU,LANG,1,0,Language Key
DRAT,LANGU,6,X,CVLANG,LANG,1,0,Language
/IAM/S_LANGDEP_TEXT_STR,LANGU,1,,LANGU,LANG,1,0,Language Key
CDHDR,LANGU,13,,LANGU,LANG,1,0,Language Key
CDPOS_STR,LANGU,10,,SPRAS,LANG,1,0,Language Key
MMPO_DRAFT_S_ADDRESS_D,LANGU,10,,SPRAS,LANG,1,0,Language Key
DMS_PH_CD1,LANGU,9,,SPRAS,LANG,1,0,Language Key
ADRC,LANGU,51,,SPRAS,LANG,1,0,Language Key
ADRP,LANGU,25,,SPRAS,LANG,1,0,Language Key
/IAM/D_I_DESC_TX,LANGU,8,,LANGU,LANG,1,0,Language Key
TCK09,LANGU,2,X,LANGU,LANG,1,0,Language Key
TCN7T,LANGU,2,X,LANGU,LANG,1,0,Language Key
TCUBT,LANGU,2,X,LANGU,LANG,1,0,Language Key
TF104,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TF106,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TF111,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TF116,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TF121,LANGU,2,X,SPRAS,LANG,1,0,Language Key
TF151,LANGU,2,X,SPRAS,LANG,1,0,Language Key
