ElementName,DataType,Length,Decimals,TextLabel
BATCH_DATE_FOR_FREE_USE_3,DATS,000008,000000,Date for Free Use 3
BATCH_DATE_FOR_FREE_USE_4,DATS,000008,000000,Date for Free Use 4
BATCH_DATE_FOR_FREE_USE_5,DATS,000008,000000,Date for Free Use 5
BATCH_DATE_FOR_FREE_USE_6,DATS,000008,000000,Date for Free Use 6
DELIVERYDATE,DATS,000008,000000,Delivery Date
FIS_AEDAT_ANLA,DATS,000008,000000,Changed On
FIS_CO_GSTRI,DATS,000008,000000,Actual Start Date
FIS_CPUDT,DATS,000008,000000,Journal Entry Creation Date
FIS_GETRI,DATS,000008,000000,Actual Finish Date
NSDM_GR_BUDAT,DATS,000008,000000,Posting Date of Goods Receipt
VDM_V_KEY_DATE,DATS,000008,000000,Key Date
CRMS4_CREATED_ON,DATS,000008,000000,Created On
FIS_CO_FTRMI,DATS,000008,000000,Actual Release Date
FIS_CO_FTRMS,DATS,000008,000000,Sched. Release Date
FIS_CO_GLTRS,DATS,000008,000000,Sched. Finish Date
PPE_ACTUAL_DATE,DATS,000008,000000,Actual Date
PPH_BEGDA,DATS,000008,000000,Valid-From Date
PPH_ENDDA,DATS,000008,000000,Valid-To Date
PPH_FSEDD,DATS,000008,000000,Earliest Scheduled Execution End Date
PPH_FSSAD,DATS,000008,000000,Earliest Scheduled Teardown Start Date
PPH_FSSBD,DATS,000008,000000,Earliest Scheduled Processing Start Date
PPH_PEDD,DATS,000008,000000,Actual Forecast End Date
PPH_SSAVD,DATS,000008,000000,Latest Scheduled Execution Start Date
PPH_SSEDD,DATS,000008,000000,Latest Scheduled Execution End Date
PPH_SSSAD,DATS,000008,000000,Latest Scheduled Teardown Start Date
PPH_SSSBD,DATS,000008,000000,Latest Scheduled Processing Start Date
VDM_FSEDD,DATS,000008,000000,Earliest Scheduled Execution End Date
VDM_FSSAD,DATS,000008,000000,Earliest Scheduled Teardown Start Date
VDM_FSSBD,DATS,000008,000000,Earliest Scheduled Processing Start Date
VDM_SSAVD,DATS,000008,000000,Latest Scheduled Execution Start Date
VDM_SSEDD,DATS,000008,000000,Latest Scheduled Execution End Date
VDM_SSSAD,DATS,000008,000000,Latest Scheduled Teardown Start Date
VDM_SSSBD,DATS,000008,000000,Latest Scheduled Processing Start Date
FIS_AUFAEDAT,DATS,000008,000000,Changed On
FIS_CO_FTRMP,DATS,000008,000000,Planned Release Date
MFGORDERACTUALENDDATE,DATS,000008,000000,Manufacturing Order Actual End Date
MFGORDERACTUALRELEASEDATE,DATS,000008,000000,Manufacturing Order Actual Release Date
MFGORDERACTUALSTARTDATE,DATS,000008,000000,Manufacturing Order Actual Start Date
MFGORDERCONFIRMEDENDDATE,DATS,000008,000000,Manufacturing Order Confirmed End Date
MFGORDERPLANNEDENDDATE,DATS,000008,000000,Manufacturing Order Planned End Date
MFGORDERPLANNEDRELEASEDATE,DATS,000008,000000,Manufacturing Order Planned Release Date
MFGORDERSCHEDULEDENDDATE,DATS,000008,000000,Manufacturing Order Scheduled End Date
MFGORDERSCHEDULEDSTARTDATE,DATS,000008,000000,Manufacturing Order Scheduled Start Date
ORDERCREATIONDATE,DATS,000008,000000,Order Creation Date
EAM_REQ_END_DATE,DATS,000008,000000,Required End Date
EAM_REQ_START_DATE,DATS,000008,000000,Required Start Date
FINS_NEXT_FQUARTER_ENDDATE,DATS,000008,000000,End Next Fiscal Quarter
FINS_NEXT_FQUARTER_STARTDATE,DATS,000008,000000,Start Next Fiscal Quarter
FINS_NEXT_FYEAR_ENDDATE,DATS,000008,000000,End of Next Fiscal Year
FINS_NEXT_FYEAR_STARTDATE,DATS,000008,000000,Start of Next Fiscal Year
FIS_STODT,DATS,000008,000000,Planned Reversal Date
FIS_TXDAT,DATS,000008,000000,Tax Determination Date
FIS_AUGDT,DATS,000008,000000,Clearing Date
CRMS4_CHANGED_ON,DATS,000008,000000,Changed On
FAGL_KEYDATE,DATS,000008,000000,Key Date
FIS_CPDAT,DATS,000008,000000,Journal Entry Creation Date
WB2_BUSVOL_DATE_FROM_FIO,DATS,000008,000000,Business Volume Date From
WB2_BUSVOL_DATE_TO_FIO,DATS,000008,000000,Business Volume Date To
WB2_SETTLEMENT_END_DATE,DATS,000008,000000,End Date of Settlement Period
BP_RAT_KEY_DATE,DATS,000008,000000,Access Date BP Rating
CRMS4_REPA_CREATED_ON_LBL,DATS,000008,000000,Created On
DATS,DATS,000008,000000,Date in Format YYYYMMSS in 8 Characters
MD_PROD_DM_PEG_FUTUR_ALERT_HRS,INT4,000010,000000,Pegg.Alert Back.Hrs.
MD_PROD_DM_PEG_FUTUR_ALERT_MIN,INT4,000010,000000,Pegg.Alert Back.Min.
MD_PROD_DM_PEG_PAST_ALERT_HRS,INT4,000010,000000,Pegg.Alert Back.Hrs.
MD_PROD_DM_PEG_PAST_ALERT_MINS,INT4,000010,000000,Pegg.Alert Back.Min.
FIS_ACT_BSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 3
FIS_ACT_CSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 4
FIS_ACT_DSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 5
FIS_ACT_ESL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 6
FIS_ACT_FSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 7
FIS_ACT_GSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 8
FIS_ACT_OSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 1
FIS_ACT_VSL,CURR,000023,000002,Actual Amount in Freely Defined Crcy 2
FIS_PLAN_BSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 3
FIS_PLAN_CSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 4
FIS_PLAN_DSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 5
FIS_PLAN_ESL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 6
FIS_PLAN_FSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 7
FIS_PLAN_GSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 8
FIS_PLAN_OSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 1
FIS_PLAN_VSL,CURR,000023,000002,Plan Amount in Freely Defined Crcy 2
FIS_REVALUATION_ORDDEPR_AMT,CURR,000023,000002,Revaluation Ordnry Depr Amt
FIS_SPECIALDEPRAMT,CURR,000023,000002,Special Depreciation Amount
FIGLCN_START_BAL,CURR,000023,000002,Starting Balance in Display Currency
FIS_ACTL_PLN_DIFF_BSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 3
FIS_ACTL_PLN_DIFF_CO_OSL,CURR,000023,000002,Actual Plan Diff in Object Crcy
FIS_ACTL_PLN_DIFF_CSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 4
FIS_ACTL_PLN_DIFF_DSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 5
FIS_ACTL_PLN_DIFF_ESL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 6
FIS_ACTL_PLN_DIFF_FSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 7
FIS_ACTL_PLN_DIFF_GSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 8
FIS_ACTL_PLN_DIFF_HSL,CURR,000023,000002,Actual Plan Diff in Company Code Crcy
FIS_ACTL_PLN_DIFF_KSL,CURR,000023,000002,Actual Plan Diff in Global Crcy
FIS_ACTL_PLN_DIFF_OSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 1
FIS_ACTL_PLN_DIFF_VSL,CURR,000023,000002,Actual Plan Diff in Freely Dfnd Crcy 2
FIS_ACTL_PLN_DIFF_WSL,CURR,000023,000002,Actual Plan Diff in Transaction Currency
FIS_ACT_CO_OSL,CURR,000023,000002,Actual Amount in Object Currency
FIS_ACT_HSL,CURR,000023,000002,Actual Amount in Company Code Currency
FIS_ACT_KSL,CURR,000023,000002,Actual Amount in Global Currency
FIS_ACT_WSL,CURR,000023,000002,Actual Amount in Transaction Currency
FIS_BDIF2,CURR,000023,000002,Valuation Diff.Amt Addl Crcy 1
FIS_BDIF3,CURR,000023,000002,Valuation Diff.Amt Addl Crcy 2
FIS_PLAN_AMOUNT_DSP_CRCY,CURR,000023,000002,Planned Amount
FIS_PLAN_CO_OSL,CURR,000023,000002,Plan Amount in Object Currency
FIS_PLAN_HSL,CURR,000023,000002,Plan Amount in Company Code Currency
FIS_PLAN_KSL,CURR,000023,000002,Plan Amount in Global Currency
FIS_PLAN_WSL,CURR,000023,000002,Plan Amount in Transaction Currency
FIS_QBSHB,CURR,000023,000002,Withholding Tax Amount
FIS_QSFBT,CURR,000023,000002,Withholding Tax-Exemption Amount
FIS_QSSHB,CURR,000023,000002,Withholding Tax Base Amount
FIS_SKFBT,CURR,000023,000002,Cash Discount Base Amount
FIS_WSKTO,CURR,000023,000002,Cash Discount Amount
FIS_ACR_HSL,CURR,000023,000002,Asset - Credit in Company Code Crcy
FIS_ADR_HSL,CURR,000023,000002,Asset - Debit in Company Code Crcy
FIS_DCR_HSL,CURR,000023,000002,Customer - Credit in Company Code Crcy
FIS_FDWBT,CURR,000023,000002,Planned Amt Transaction Crcy
FIS_INTERESTAMT,CURR,000023,000002,Interest Amount Dsp Crcy
FIS_KCR_HSL,CURR,000023,000002,Supplier - Credit in Company Code Crcy
FIS_KDR_HSL,CURR,000023,000002,Supplier - Debit in Company Code Crcy
FIS_MCR_HSL,CURR,000023,000002,Material - Credit in Company Code Crcy
FIS_MDR_HSL,CURR,000023,000002,Material - Debit in Company Code Crcy
FIS_NEBTR,CURR,000023,000002,Net Payment Amount
FIS_ORDINARYDEPRAMT,CURR,000023,000002,Ord. Dep. Amt in Dsp. Crcy
FIS_POST_AMOUNT_DSP_CRCY,CURR,000023,000002,Posted Amount
FIS_REEWR,CURR,000023,000002,Invoice Amt in CoCode Currency
FIS_REFWR,CURR,000023,000002,Invoice Amt in Foreign Currency
FIS_SCR_HSL,CURR,000023,000002,G/L Account - Credit Company Code Crcy
FIS_SDR_HSL,CURR,000023,000002,G/L Account - Debit Company Code Crcy
FIS_SKNTO,CURR,000023,000002,Cash Discount Amount in CC Crcy
FIS_UNPLANNEDDEPRAMT,CURR,000023,000002,Unplanned Depr Amt Displ Crcy
SDCI_ODATA_TOTAL_AMOUNT,CURR,000015,000002,Total Amount
VDM_SAPAPO_DEPLST_DT,DEC,000015,000000,Stability Period Deployment Indicator
VDM_SAPAPO_MNLREVDEX_START,DEC,000015,000000,Postpone Manual Review for Start Date
VDM_SAPAPO_MNLREVFIRM_END,DEC,000015,000000,Man. Review for End Date of LF Horizon
VDM_SAPAPO_MNLREVFIRM_START,DEC,000015,000000,Man. Review f. Start Date of LF Horizon
VDM_SAPAPO_PLRSTDRP_END,DEC,000015,000000,Planning Lock End Date
VDM_SAPAPO_PLRSTLOC_END,DEC,000015,000000,Location Lock End Date for Deployment
VDM_SAPAPO_PLRSTLOC_START,DEC,000015,000000,Location Lock Start Date for Deployment
/S4PPM/TV_PROJ_CHANGED_ON,DEC,000015,000000,Changed on
CRMS4_TEMPLATE_END,DEC,000015,000000,Template End Date
CRMS4_TEMPLATE_START,DEC,000015,000000,Template Start Date
CRMS4_VALID_FROM,DEC,000015,000000,Valid From
CRMT_DOC_FLOW_DATETIME,DEC,000015,000000,Date
FIS_PLAN_ITEM_CREATION_TSTMP,DEC,000015,000000,Created On
MM_OA_OC_TIME,DEC,000015,000000,Output Control Timestamp
VDM_SAPAPO_INITSTDATE,DEC,000015,000000,Stocking Set Date
VDM_SAPAPO_MANFRHOR_ST,DEC,000015,000000,Manual Freeze Horizon
VDM_SAPAPO_MNLREVDEX_END,DEC,000015,000000,Postpone Review for End Date
VDM_SAPAPO_PLRSTDRP_START,DEC,000015,000000,Planning Lock Start Date
VDM_SAPAPO_PLRST_END,DEC,000015,000000,Planning Lock End Date for Deployment
VDM_SAPAPO_PLRST_START,DEC,000015,000000,Plang Lock Start Date for Deployment
VDM_SAPAPO_SETDATE,DEC,000015,000000,Set Date for Replenishment Indicator
CRMS4_ORDER_DATE,DEC,000015,000000,Posting Date
CRMS4_VALID_TO,DEC,000015,000000,Valid To
FIS_CHNG_TSTAMP,DEC,000015,000000,Time Stamp of Last Change
FIS_CREA_TSTAMP,DEC,000015,000000,Time Stamp of Creation
/SAPAPO/LOCATION_UUID,RAW,000016,000000,Location UUID
BILLING_QUANTITY,QUAN,000013,000003,Billing Quantity
MFGORDERPLANNEDSCRAPQTY,QUAN,000013,000003,Mfg Order Planned Scrap Quantity
MFGORDERPLANNEDTOTALQTY,QUAN,000013,000003,Order Planned Total Quantity
NSDM_GR_BSTMG,QUAN,000013,000003,Quantity (GR)
REQUIREMENTQUANTITY,QUAN,000013,000003,Requirement Quantity
PLANNEDYIELDQUANTITY,QUAN,000013,000003,Planned Yield Quantity
PPH_FSEDZ,TIMS,000006,000000,Earliest Scheduled Execution End Time
PPH_FSSAZ,TIMS,000006,000000,Earliest Scheduled Teardown Start Time
PPH_FSSBZ,TIMS,000006,000000,Earliest Scheduled Processing Start Time
PPH_PEDZ,TIMS,000006,000000,Actual Forecast End Time
PPH_SSAVZ,TIMS,000006,000000,Latest Scheduled Execution Start Time
PPH_SSEDZ,TIMS,000006,000000,Latest Scheduled Execution End Time
PPH_SSSAZ,TIMS,000006,000000,Latest Scheduled Teardown Start Time
PPH_SSSBZ,TIMS,000006,000000,Latest Scheduled Processing Start Time
VDM_FSEDZ,TIMS,000006,000000,Earliest Scheduled Execution End Time
VDM_FSSAZ,TIMS,000006,000000,Earliest Scheduled Teardown Start Time
VDM_FSSBZ,TIMS,000006,000000,Earliest Scheduled Processing Start Time
VDM_SSAVZ,TIMS,000006,000000,Latest Scheduled Execution Start Time
VDM_SSEDZ,TIMS,000006,000000,Latest Scheduled Execution End Time
VDM_SSSAZ,TIMS,000006,000000,Latest Scheduled Teardown Start Time
VDM_SSSBZ,TIMS,000006,000000,Latest Scheduled Processing Start Time
CREATION_TIME,TIMS,000006,000000,Created At
FIS_CPUTM,TIMS,000006,000000,Journal Entry Creation Time
MFGORDERACTUALSTARTTIME,TIMS,000006,000000,Manufacturing Order Actual Start Time
MFGORDERCONFIRMEDENDTIME,TIMS,000006,000000,Manufacturing Order Confirmed End Time
MFGORDERPLANNEDENDTIME,TIMS,000006,000000,Manufacturing Order Planned End Time
MFGORDERSCHEDULEDENDTIME,TIMS,000006,000000,Manufacturing Order Scheduled End Time
MFGORDERSCHEDULEDSTARTTIME,TIMS,000006,000000,Manufacturing Order Scheduled Start Time
ORDERCREATIONTIME,TIMS,000006,000000,Order Creation Time
WLF_CUST_MWSBP,CURR,000013,000002,Customer Item Tax Amount
GMIS_BDGT_AMT_AWARD_GRANT_CRCY,CURR,000017,000002,Total Award Bdgt Amount in Grant Crcy
GMIS_BDGT_AMT_CSH_GRANT_CRCY,CURR,000017,000002,Cost Sharing Bdgt Amount in Grant Crcy
GMIS_BDGT_AMT_IDC_GRANT_CRCY,CURR,000017,000002,Indirect Cost Bdgt Amount in Grant Crcy
GMIS_BDGT_AMT_NET_GRANT_CRCY,CURR,000017,000002,Net Budget Amount in Grant Currency
VCH_VDM_OD_LAST_CHG_DATETIME,DEC,000021,000007,Object Dependency Last Changed At
/SRMSMC/CREATED_ON_TS,DEC,000021,000007,Created On
/SRMSMC/LAST_CHANGED_ON_TS,DEC,000021,000007,Last Changed On
CDCREATED,DEC,000021,000007,Changed On
CMD_PRD_CREATION_DATE_TIME,DEC,000021,000007,Created On
MM_OA_VALIDITY_CRITICALITY,INT1,000003,000000,Validity Status Criticality
FARP_RFZEI_CC,NUMC,000003,000000,Pmnt Card Line Item
REQD_QTY,QUAN,000015,000003,Requested Quantity
OPN_DLV_FOR_INV_NET_AMT,CURR,000019,000002,Open Deliveries For Invoices Net Amount
/CPD/ENG_DB_KEY,RAW,000016,000000,Engagement Project UUID
/CPD/ENG_PFP_DB_KEY,RAW,000016,000000,Engagement Project Financial Plan UUID
/CPD/PFP_MP_ID_INT,RAW,000016,000000,Engagement Project UUID
/CPD/WI_DB_KEY,RAW,000016,000000,Work Item UUID
/CPD/WP_DB_KEY,RAW,000016,000000,Work Package UUID
/SRMSMC/ACT_PARTY_UUID,RAW,000016,000000,Activity Party UUID
/SRMSMC/ACT_UUID,RAW,000016,000000,Supplier Activity UUID
/SRMSMC/PUC_DESCRIPTION_UUID,RAW,000016,000000,Purchasing Category Description UUID
/SRMSMC/PUC_MATL_GROUP_UUID,RAW,000016,000000,Purchasing Category Matl. Group Ref UUID
/SRMSMC/PUC_PARTY_UUID,RAW,000016,000000,Purchasing Category Party UUID
/SRMSMC/PUC_TRANSLATION_UUID,RAW,000016,000000,Purchasing Category Translation UUID
/SRMSMC/PUC_UUID,RAW,000016,000000,Purchasing Category UUID
/SRMSMC/SUPPLIER_SUSTDATA_UUID,RAW,000016,000000,Supplier Sustainability Data UUID
/SRMSMC/TASK_UUID,RAW,000016,000000,Task UUID
/SRMSMC/TSK_PARTY_UUID,RAW,000016,000000,Task Party UUID
/SRMSMC/TSK_REFERENCE_UUID,RAW,000016,000000,Task Reference UUID
FIS_FP_DATA_PACKET,NUMC,000006,000000,FP Data Packet Number
CO_MIMEZ,QUAN,000013,000003,Expected Deviation
/CPD/CPM_CHANGEDON,DEC,000015,000000,Changed On
/CPD/CPM_CREATEDON,DEC,000015,000000,Created On
EAM_REVISION_END_TIME,TIMS,000006,000000,End Time
EAM_REVISION_START_TIME,TIMS,000006,000000,Start Time
PS_S4_ARBEIT,QUAN,000007,000001,Planned Work
PS_S4_DAUNOR,QUAN,000005,000001,Normal Duration
/SRMSMC/PUC_SPEND_VALID_FROM,DATS,000008,000000,Planned Spend: Valid From
EXT_REFERENCE_DOCUMENT_ITEM,NUMC,000006,000000,Ext. Ref. Document Item
MM_PUR_CTR_CONSMD_VAL,CURR,000028,000003,Purchase Contract Consumed Value
NSDM_MB_LINE_ID,NUMC,000006,000000,Material Document Line ID
NSDM_RSPOS,NUMC,000004,000000,Reservation Item
NSDM_SMBLP,NUMC,000004,000000,Reversed Material Document Item
PROVIDER_CONTRACT_ITEM,NUMC,000006,000000,Provider Contract Item
/SRMSMC/PUC_SPEND_VALID_TO,DATS,000008,000000,Planned Spend: Valid To
CMD_PRD_DM_PEGGING_FUTUR_ALERT,DEC,000011,000000,Pegg.Alert
CMD_PRD_GOOD_RCPT_PROC_TIME_N,DEC,000011,000000,GR Processing Time
CMD_PRD_MATURITY_DUR_L_N,DEC,000011,000000,Loc.-Dep. Matur.Time
CMD_PRD_REORD_DUR_N,DEC,000011,000000,Reorder Days' Supply
CMD_PRD_SHELF_LIFE_REQ_MAX_L_N,DEC,000011,000000,Max. Shelf Life(Loc)
CMD_PRD_SHELF_LIFE_REQ_MIN_L_N,DEC,000011,000000,Min. Shelf Life(Loc)
CMD_PRD_TARGET_DUR_N,DEC,000011,000000,Target Days' Supply
FIS_EXCHANGE_RATE,DEC,000009,000005,Exchange Rate
CO_BUZEI_ACD,NUMC,000003,000000,Controlling Document Item
CRMS4_REPA_ITEM_LBL,NUMC,000006,000000,Repair Object
FARP_NET_DUE_INTERVAL1,INT4,000010,000000,Net Due Interval 1 in Days
FARP_NET_DUE_INTERVAL2,INT4,000010,000000,Net Due Interval 2 in Days
FARP_NET_DUE_INTERVAL3,INT4,000010,000000,Net Due Interval 3 in Days
/CPD/SS_CURRENT_YEAR_PERIOD,NUMC,000007,000000,Current Year Period
CMD_PRD_GOOD_RCPT_PROC_TIME,QUAN,000006,000002,GR Processing Time
CMD_PRD_MATURITY_DUR,QUAN,000006,000002,Maturation Time
CMD_PRD_MATURITY_DUR_L,QUAN,000006,000002,Loc.-Dep. Matur.Time
CMD_PRD_REORD_DUR,QUAN,000006,000002,Reorder Days' Supply
CMD_PRD_SHELF_LIFE_REQ_MAX,QUAN,000006,000002,Reqd Max. Shelf Life
CMD_PRD_SHELF_LIFE_REQ_MAX_L,QUAN,000006,000002,Max. Shelf Life(Loc)
CMD_PRD_SHELF_LIFE_REQ_MIN,QUAN,000006,000002,Reqd Min.Shelf Life
CMD_PRD_SHELF_LIFE_REQ_MIN_L,QUAN,000006,000002,Min. Shelf Life(Loc)
CMD_PRD_TARGET_DUR,QUAN,000006,000002,Target Days' Supply
FINCS_FROMFISCALYEARPERIOD,NUMC,000007,000000,From Fiscal Year Period
FIS_NBRITM,DEC,000012,000000,Number of Items
VFPRC_RATE_AMOUNT,DEC,000024,000009,Condition Amount
FARP_AMOUNT_DISPLAY_CRCY,CURR,000023,000002,Amount in Display Currency
FARP_DUE_AT_KEYDTE_AMT_DSPCRCY,CURR,000023,000002,Due at Key Date Amount in Display Crcy
FARP_FUTDUE_INTVL1_AMT_DSPCRCY,CURR,000023,000002,Future Amt in 1st Due Period (Dsp Crcy)
FARP_FUTDUE_INTVL2_AMT_DSPCRCY,CURR,000023,000002,Future Amt in 2nd Due Period (Dsp Crcy)
FARP_FUTDUE_INTVL3_AMT_DSPCRCY,CURR,000023,000002,Future Amt in 3rd Due Period (Dsp Crcy)
FARP_FUTDUE_LINTVL_AMT_DSPCRCY,CURR,000023,000002,Future Amt in Last Due Period (Dsp Crcy)
FARP_FUTURE_AMT_DSPCRCY,CURR,000023,000002,Future Amount in Display Currency
FARP_NETDUE_INTVL1_AMT_DSPCRCY,CURR,000023,000002,Amount in 1st Due Period (Display Crcy)
FARP_NETDUE_INTVL2_AMT_DSPCRCY,CURR,000023,000002,Amount in 2nd Due Period (Display Crcy)
FARP_NETDUE_INTVL3_AMT_DSPCRCY,CURR,000023,000002,Amount in 3rd Due Period (Display Crcy)
FARP_NETDUE_INTVL4_AMT_DSPCRCY,CURR,000023,000002,Amount in 4th Due Period (Display Crcy)
FARP_NOT_OVERDUE_AMT_DSP_CRCY,CURR,000023,000002,Not Overdue Amount in Display Currency
FARP_TOTAL_AMOUNT_DISPLAY_CRCY,CURR,000023,000002,Total Amount in Display Currency
FARP_TOTAL_OVERDUE_AMT_DSPCRCY,CURR,000023,000002,Overdue Amount in Display Currency
FARP_TOT_NOT_OVRD_AMT_DSPCRCY,CURR,000023,000002,Future Amount in Display Currency
GM_AMOUNT_ACTL_COMPCODE_CURR,CURR,000025,000002,Actual Amount in CC Currency
GM_AMOUNT_ACTL_GRANT_CURR,CURR,000025,000002,Actual Amount in Grant Currency
GM_AMOUNT_BDGT_COMPCODE_CURR,CURR,000025,000002,Budget Amount in CC Currency
GM_AMOUNT_BDGT_GRANT_CURR,CURR,000025,000002,Budget Amount in Grant Currency
GM_AMOUNT_CMTMT_COMPCODE_CURR,CURR,000025,000002,Commitment Amount in CC Currency
GM_AMOUNT_CMTMT_GRANT_CURR,CURR,000025,000002,Commitment Amount in Grant Currency
VDM_SAPAPO_REPAIR_TIME_BUFFER,DEC,000011,000000,Buffer for Horizon: No Repair/Kitting Or
VDM_SAPAPO_REPAIR_TIME_INTERN,DEC,000011,000000,Time for Internal Kit to Stock/Repair
VDM_SAPAPO_STABILITYDUR_DSTK,DEC,000011,000000,Destocking Stability Period in Hours
VDM_SAPAPO_STABILITYDUR_DSTKV,DEC,000011,000000,Destocking Stability Period in Hours VCL
VDM_SAPAPO_STABILITYDUR_STK,DEC,000011,000000,Stocking Stability Period in Hours
VDM_SAPAPO_STABILITYDUR_STKV,DEC,000011,000000,Stocking Stability Period in Hours VCL
/SRMSMC/END_DATE,DATS,000008,000000,End Date
/SRMSMC/START_DATE,DATS,000008,000000,Start Date
CMD_PRD_MATURITY_DUR_N,DEC,000011,000000,Maturation Time
CMD_PRD_SHELF_LIFE_DUR_L,QUAN,000006,000002,Loc.-Dep. Shelf Life
CMD_PRD_SHELF_LIFE_REQ_MAX_N,DEC,000011,000000,Reqd Max. Shelf Life
FIS_VMNTH,NUMC,000003,000000,Acquisition Month
GMIS_GRANT_FYPP,NUMC,000003,000000,Sponsor Posting Period
REMNW_2,QUAN,000008,000002,Remaining Work
CMD_PRD_DM_PEGGING_PAST_ALERT,DEC,000011,000000,Pegg.Alert Backwards
CMD_PRD_GOOD_ISSUE_PROC_TIME_N,DEC,000011,000000,GI Processing Time
CMD_PRD_SHELF_LIFE_REQ_MIN_N,DEC,000011,000000,Reqd Min. Shelf Life
CMD_PRD_SRVCPRTS_THRUPUT_TIME,QUAN,000006,000002,Srvc Parts Throughput Time
CMD_PRD_SRVC_PRTS_THRUPUT_TIME,DEC,000011,000000,Srvc Parts Throughput Time
PPH_PERNR,NUMC,000008,000000,Personnel Number
FINCS_NUMBER_COUNT,INT4,000010,000000,Number Count
FIS_POPER,NUMC,000003,000000,Ledger Fiscal Period
FINCS_UI_REPORTING_PERIOD,NUMC,000003,000000,Reporting Period
FIS_GJAHR_NO_CONV,NUMC,000004,000000,Fiscal Year
RSNUMRECORD,INT4,000010,000000,Number of Data Records
PRODUCT_CONFIGURATION,NUMC,000018,000000,Product Configuration
WLF_EXT_BUZEI,NUMC,000003,000000,External Accounting Document Item
WLF_RELATED_POSNR,NUMC,000006,000000,Item Related Billing Document Item
WLF_RELATED_TPOSN,NUMC,000006,000000,Item Related Trading Contract Item
CMD_PRD_PLRUN_DUR,QUAN,000006,000002,Time Between Two DRP Planning Runs
CMD_PRD_REVIEW_TIME,QUAN,000006,000002,Plan Approval and Review Time (DRP)
EAM_CREATION_TIMESTAMP,SSTR,000014,000000,Creation Time Stamp
FINCS_HIERARCHYNODELEVEL,NUMC,000006,000000,Hierarchy Level
FINCS_HIERARCHYNODESEQUENCE,NUMC,000006,000000,Hierarchy Sequence Number
FINCS_TOFISCALYEARPERIOD,NUMC,000007,000000,To Fiscal Year Period
FIS_FP_REQUEST_TSN,NUMC,000023,000000,FP Request Trans. Seq. No.
VDM_SAPAPO_PLRUN_DUR,DEC,000011,000000,Time Between Two DRP Planning Runs
VDM_SAPAPO_REVIEW_TIME,DEC,000011,000000,Plan Approval and Review Time (DRP)
/SCMTMS/INC_DV_PLCE_DST_KEY_NC,RAW,000016,000000,Deviating Place of Destination
/SCMTMS/INC_LOC_1_KEY_NC,RAW,000016,000000,Incoterm Location 1
/SCMTMS/INC_LOC_2_KEY_NC,RAW,000016,000000,Incoterm Location 2
FIS_VAL_QUAN_ACT,QUAN,000023,000003,Actual Valuation Quantity
NUM6,NUMC,000006,000000,Number
TTET_DT_CHG_DATE,DATS,000008,000000,Last Change Date
VFPRC_BASE_AMOUNT,DEC,000024,000009,Condition Basis Amount
CMD_PRD_SHELF_LIFE_DUR_L_N,DEC,000011,000000,Loc.-Dep. Shelf Life
ABSBT_FARP,CURR,000023,000002,Hedged Amount
FIS_FP_ENTRY_ITEM,INT4,000010,000000,Financial Planning Entry Item
CMD_PRD_GOOD_ISSUE_PROC_TIME,QUAN,000006,000002,GI Processing Time
PINTV_HRS_MIN,DEC,000011,000000,Pull Interval [h:min]
TTET_DT_CR_TIME,TIMS,000006,000000,Creation Time
VFPRC_SCALE_BASE_AMOUNT,DEC,000024,000009,Scale Base Amount
VFPRC_SCALE_BASE_QUANTITY,DEC,000024,000009,Scale Base Quantity
/SRMSMC/DUE_DATE,DATS,000008,000000,Due Date
FIS_LASTAUTOMATICCHANGEDATE,DATS,000008,000000,Last Automatic Change Date
FIS_LASTMANUALCHANGEDATE,DATS,000008,000000,Last Manual Change Date
FIS_VAL_QUAN_ACTL_PLAN_DIFF,QUAN,000023,000003,Actual Plan Diff Valuation Quantity
FIS_VAL_QUAN_PLAN,QUAN,000023,000003,Plan Valuation Quantity
/CPD/PFP_REVIEW_YEAR_PERIOD,NUMC,000007,000000,Review Year Period
/S4PPM/TV_PARENT_ENTITY_GUID,RAW,000016,000000,Parent GUID
MLPEINH,DEC,000005,000000,Price Unit
